Variable,Index,Value
fail_applies,"(10, 5, 96)",0.0
fail_applies,"(10, 5, 97)",0.0
fail_applies,"(10, 5, 98)",0.0
fail_applies,"(10, 5, 99)",0.0
fail_applies,"(10, 5, 100)",0.0
fail_applies,"(10, 5, 101)",0.0
fail_applies,"(10, 5, 102)",0.0
fail_applies,"(10, 5, 103)",0.0
fail_applies,"(10, 5, 104)",0.0
fail_applies,"(10, 5, 105)",0.0
fail_applies,"(10, 5, 106)",0.0
fail_applies,"(10, 5, 107)",0.0
fail_applies,"(10, 5, 108)",0.0
fail_applies,"(10, 5, 109)",0.0
fail_applies,"(10, 5, 110)",0.0
fail_applies,"(10, 5, 111)",0.0
fail_applies,"(10, 5, 112)",0.0
fail_applies,"(10, 5, 113)",0.0
fail_applies,"(10, 5, 114)",0.0
fail_applies,"(10, 5, 115)",0.0
fail_applies,"(10, 5, 116)",0.0
fail_applies,"(10, 5, 117)",0.0
fail_applies,"(10, 5, 118)",0.0
fail_applies,"(10, 5, 119)",0.0
fail_applies,"(10, 5, 120)",0.0
fail_applies,"(10, 5, 121)",0.0
fail_applies,"(10, 5, 122)",0.0
fail_applies,"(10, 5, 123)",0.0
fail_applies,"(10, 5, 124)",0.0
fail_applies,"(10, 5, 125)",0.0
fail_applies,"(10, 5, 126)",0.0
fail_applies,"(10, 5, 127)",0.0
fail_applies,"(10, 5, 128)",0.0
fail_applies,"(10, 5, 129)",0.0
fail_applies,"(10, 5, 130)",0.0
fail_applies,"(10, 5, 131)",0.0
fail_applies,"(10, 5, 132)",0.0
fail_applies,"(10, 5, 133)",0.0
fail_applies,"(10, 5, 134)",0.0
fail_applies,"(10, 5, 135)",0.0
fail_applies,"(10, 5, 136)",0.0
fail_applies,"(10, 5, 137)",0.0
fail_applies,"(10, 5, 138)",0.0
fail_applies,"(10, 5, 139)",0.0
fail_applies,"(10, 5, 140)",0.0
fail_applies,"(10, 5, 141)",0.0
fail_applies,"(10, 5, 142)",0.0
fail_applies,"(10, 6, 1)",0.0
fail_applies,"(10, 6, 2)",0.0
fail_applies,"(10, 6, 3)",0.0
fail_applies,"(10, 6, 4)",0.0
fail_applies,"(10, 6, 5)",0.0
fail_applies,"(10, 6, 6)",0.0
fail_applies,"(10, 6, 7)",0.0
fail_applies,"(10, 6, 8)",0.0
fail_applies,"(10, 6, 9)",0.0
fail_applies,"(10, 6, 10)",0.0
fail_applies,"(10, 6, 11)",0.0
fail_applies,"(10, 6, 12)",0.0
fail_applies,"(10, 6, 13)",0.0
fail_applies,"(10, 6, 14)",0.0
fail_applies,"(10, 6, 15)",0.0
fail_applies,"(10, 6, 16)",0.0
fail_applies,"(10, 6, 17)",0.0
fail_applies,"(10, 6, 18)",0.0
fail_applies,"(10, 6, 19)",0.0
fail_applies,"(10, 6, 20)",0.0
fail_applies,"(10, 6, 21)",0.0
fail_applies,"(10, 6, 22)",0.0
fail_applies,"(10, 6, 23)",0.0
fail_applies,"(10, 6, 24)",0.0
fail_applies,"(10, 6, 25)",0.0
fail_applies,"(10, 6, 26)",0.0
fail_applies,"(10, 6, 27)",0.0
fail_applies,"(10, 6, 28)",0.0
fail_applies,"(10, 6, 29)",0.0
fail_applies,"(10, 6, 30)",0.0
fail_applies,"(10, 6, 31)",0.0
fail_applies,"(10, 6, 32)",0.0
fail_applies,"(10, 6, 33)",0.0
fail_applies,"(10, 6, 34)",0.0
fail_applies,"(10, 6, 35)",0.0
fail_applies,"(10, 6, 36)",0.0
fail_applies,"(10, 6, 37)",0.0
fail_applies,"(10, 6, 38)",0.0
fail_applies,"(10, 6, 39)",0.0
fail_applies,"(10, 6, 40)",0.0
fail_applies,"(10, 6, 41)",0.0
fail_applies,"(10, 6, 42)",0.0
fail_applies,"(10, 6, 43)",0.0
fail_applies,"(10, 6, 44)",0.0
fail_applies,"(10, 6, 45)",0.0
fail_applies,"(10, 6, 46)",0.0
fail_applies,"(10, 6, 47)",0.0
fail_applies,"(10, 6, 48)",0.0
fail_applies,"(10, 6, 49)",0.0
fail_applies,"(10, 6, 50)",0.0
fail_applies,"(10, 6, 51)",0.0
fail_applies,"(10, 6, 52)",0.0
fail_applies,"(10, 6, 53)",0.0
fail_applies,"(10, 6, 54)",0.0
fail_applies,"(10, 6, 55)",0.0
fail_applies,"(10, 6, 56)",0.0
fail_applies,"(10, 6, 57)",0.0
fail_applies,"(10, 6, 58)",0.0
fail_applies,"(10, 6, 59)",0.0
fail_applies,"(10, 6, 60)",0.0
fail_applies,"(10, 6, 61)",0.0
fail_applies,"(10, 6, 62)",0.0
fail_applies,"(10, 6, 63)",0.0
fail_applies,"(10, 6, 64)",0.0
fail_applies,"(10, 6, 65)",0.0
fail_applies,"(10, 6, 66)",0.0
fail_applies,"(10, 6, 67)",0.0
fail_applies,"(10, 6, 68)",0.0
fail_applies,"(10, 6, 69)",0.0
fail_applies,"(10, 6, 70)",0.0
fail_applies,"(10, 6, 71)",0.0
fail_applies,"(10, 6, 72)",0.0
fail_applies,"(10, 6, 73)",0.0
fail_applies,"(10, 6, 74)",0.0
fail_applies,"(10, 6, 75)",0.0
fail_applies,"(10, 6, 76)",0.0
fail_applies,"(10, 6, 77)",0.0
fail_applies,"(10, 6, 78)",0.0
fail_applies,"(10, 6, 79)",0.0
fail_applies,"(10, 6, 80)",0.0
fail_applies,"(10, 6, 81)",0.0
fail_applies,"(10, 6, 82)",0.0
fail_applies,"(10, 6, 83)",0.0
fail_applies,"(10, 6, 84)",0.0
fail_applies,"(10, 6, 85)",0.0
fail_applies,"(10, 6, 86)",0.0
fail_applies,"(10, 6, 87)",0.0
fail_applies,"(10, 6, 88)",0.0
fail_applies,"(10, 6, 89)",0.0
fail_applies,"(10, 6, 90)",0.0
fail_applies,"(10, 6, 91)",0.0
fail_applies,"(10, 6, 92)",0.0
fail_applies,"(10, 6, 93)",0.0
fail_applies,"(10, 6, 94)",0.0
fail_applies,"(10, 6, 95)",0.0
fail_applies,"(10, 6, 96)",0.0
fail_applies,"(10, 6, 97)",0.0
fail_applies,"(10, 6, 98)",0.0
fail_applies,"(10, 6, 99)",0.0
fail_applies,"(10, 6, 100)",0.0
fail_applies,"(10, 6, 101)",0.0
fail_applies,"(10, 6, 102)",0.0
fail_applies,"(10, 6, 103)",0.0
fail_applies,"(10, 6, 104)",0.0
fail_applies,"(10, 6, 105)",0.0
fail_applies,"(10, 6, 106)",0.0
fail_applies,"(10, 6, 107)",0.0
fail_applies,"(10, 6, 108)",0.0
fail_applies,"(10, 6, 109)",0.0
fail_applies,"(10, 6, 110)",0.0
fail_applies,"(10, 6, 111)",0.0
fail_applies,"(10, 6, 112)",0.0
fail_applies,"(10, 6, 113)",0.0
fail_applies,"(10, 6, 114)",0.0
fail_applies,"(10, 6, 115)",0.0
fail_applies,"(10, 6, 116)",0.0
fail_applies,"(10, 6, 117)",0.0
fail_applies,"(10, 6, 118)",0.0
fail_applies,"(10, 6, 119)",0.0
fail_applies,"(10, 6, 120)",0.0
fail_applies,"(10, 6, 121)",0.0
fail_applies,"(10, 6, 122)",0.0
fail_applies,"(10, 6, 123)",0.0
fail_applies,"(10, 6, 124)",0.0
fail_applies,"(10, 6, 125)",0.0
fail_applies,"(10, 6, 126)",0.0
fail_applies,"(10, 6, 127)",0.0
fail_applies,"(10, 6, 128)",0.0
fail_applies,"(10, 6, 129)",0.0
fail_applies,"(10, 6, 130)",0.0
fail_applies,"(10, 6, 131)",0.0
fail_applies,"(10, 6, 132)",0.0
fail_applies,"(10, 6, 133)",0.0
fail_applies,"(10, 6, 134)",0.0
fail_applies,"(10, 6, 135)",0.0
fail_applies,"(10, 6, 136)",0.0
fail_applies,"(10, 6, 137)",0.0
fail_applies,"(10, 6, 138)",0.0
fail_applies,"(10, 6, 139)",0.0
fail_applies,"(10, 6, 140)",0.0
fail_applies,"(10, 6, 141)",0.0
fail_applies,"(10, 6, 142)",0.0
repair_applies,"(1, 1, 1)",0.0
repair_applies,"(1, 1, 2)",0.0
repair_applies,"(1, 1, 3)",0.0
repair_applies,"(1, 1, 4)",0.0
repair_applies,"(1, 1, 5)",0.0
repair_applies,"(1, 1, 6)",0.0
repair_applies,"(1, 1, 7)",0.0
repair_applies,"(1, 1, 8)",0.0
repair_applies,"(1, 1, 9)",0.0
repair_applies,"(1, 1, 10)",0.0
repair_applies,"(1, 1, 11)",0.0
repair_applies,"(1, 1, 12)",0.0
repair_applies,"(1, 1, 13)",0.0
repair_applies,"(1, 1, 14)",0.0
repair_applies,"(1, 1, 15)",0.0
repair_applies,"(1, 1, 16)",0.0
repair_applies,"(1, 1, 17)",0.0
repair_applies,"(1, 1, 18)",0.0
repair_applies,"(1, 1, 19)",0.0
repair_applies,"(1, 1, 20)",0.0
repair_applies,"(1, 1, 21)",0.0
repair_applies,"(1, 1, 22)",0.0
repair_applies,"(1, 1, 23)",0.0
repair_applies,"(1, 1, 24)",0.0
repair_applies,"(1, 1, 25)",0.0
repair_applies,"(1, 1, 26)",0.0
repair_applies,"(1, 1, 27)",0.0
repair_applies,"(1, 1, 28)",0.0
repair_applies,"(1, 1, 29)",0.0
repair_applies,"(1, 1, 30)",0.0
repair_applies,"(1, 1, 31)",0.0
repair_applies,"(1, 1, 32)",0.0
repair_applies,"(1, 1, 33)",0.0
repair_applies,"(1, 1, 34)",0.0
repair_applies,"(1, 1, 35)",0.0
repair_applies,"(1, 1, 36)",0.0
repair_applies,"(1, 1, 37)",0.0
repair_applies,"(1, 1, 38)",0.0
repair_applies,"(1, 1, 39)",0.0
repair_applies,"(1, 1, 40)",0.0
repair_applies,"(1, 1, 41)",0.0
repair_applies,"(1, 1, 42)",0.0
repair_applies,"(1, 1, 43)",0.0
repair_applies,"(1, 1, 44)",0.0
repair_applies,"(1, 1, 45)",0.0
repair_applies,"(1, 1, 46)",0.0
repair_applies,"(1, 1, 47)",0.0
repair_applies,"(1, 1, 48)",0.0
repair_applies,"(1, 1, 49)",0.0
repair_applies,"(1, 1, 50)",0.0
repair_applies,"(1, 1, 51)",0.0
repair_applies,"(1, 1, 52)",0.0
repair_applies,"(1, 1, 53)",0.0
repair_applies,"(1, 1, 54)",0.0
repair_applies,"(1, 1, 55)",0.0
repair_applies,"(1, 1, 56)",0.0
repair_applies,"(1, 1, 57)",0.0
repair_applies,"(1, 1, 58)",0.0
repair_applies,"(1, 1, 59)",0.0
repair_applies,"(1, 1, 60)",0.0
repair_applies,"(1, 1, 61)",0.0
repair_applies,"(1, 1, 62)",0.0
repair_applies,"(1, 1, 63)",0.0
repair_applies,"(1, 1, 64)",0.0
repair_applies,"(1, 1, 65)",0.0
repair_applies,"(1, 1, 66)",0.0
repair_applies,"(1, 1, 67)",0.0
repair_applies,"(1, 1, 68)",0.0
repair_applies,"(1, 1, 69)",0.0
repair_applies,"(1, 1, 70)",0.0
repair_applies,"(1, 1, 71)",0.0
repair_applies,"(1, 1, 72)",0.0
repair_applies,"(1, 1, 73)",0.0
repair_applies,"(1, 1, 74)",0.0
repair_applies,"(1, 1, 75)",0.0
repair_applies,"(1, 1, 76)",0.0
repair_applies,"(1, 1, 77)",0.0
repair_applies,"(1, 1, 78)",0.0
repair_applies,"(1, 1, 79)",0.0
repair_applies,"(1, 1, 80)",0.0
repair_applies,"(1, 1, 81)",0.0
repair_applies,"(1, 1, 82)",0.0
repair_applies,"(1, 1, 83)",0.0
repair_applies,"(1, 1, 84)",0.0
repair_applies,"(1, 1, 85)",0.0
repair_applies,"(1, 1, 86)",0.0
repair_applies,"(1, 1, 87)",0.0
repair_applies,"(1, 1, 88)",0.0
repair_applies,"(1, 1, 89)",0.0
repair_applies,"(1, 1, 90)",0.0
repair_applies,"(1, 1, 91)",0.0
repair_applies,"(1, 1, 92)",0.0
repair_applies,"(1, 1, 93)",0.0
repair_applies,"(1, 1, 94)",0.0
repair_applies,"(1, 1, 95)",0.0
repair_applies,"(1, 1, 96)",0.0
repair_applies,"(1, 1, 97)",0.0
repair_applies,"(1, 1, 98)",0.0
repair_applies,"(1, 1, 99)",0.0
repair_applies,"(1, 1, 100)",0.0
repair_applies,"(1, 1, 101)",0.0
repair_applies,"(1, 1, 102)",0.0
repair_applies,"(1, 1, 103)",0.0
repair_applies,"(1, 1, 104)",0.0
repair_applies,"(1, 1, 105)",0.0
repair_applies,"(1, 1, 106)",0.0
repair_applies,"(1, 1, 107)",0.0
repair_applies,"(1, 1, 108)",0.0
repair_applies,"(1, 1, 109)",0.0
repair_applies,"(1, 1, 110)",0.0
repair_applies,"(1, 1, 111)",0.0
repair_applies,"(1, 1, 112)",0.0
repair_applies,"(1, 1, 113)",0.0
repair_applies,"(1, 1, 114)",0.0
repair_applies,"(1, 1, 115)",0.0
repair_applies,"(1, 1, 116)",0.0
repair_applies,"(1, 1, 117)",0.0
repair_applies,"(1, 1, 118)",0.0
repair_applies,"(1, 1, 119)",0.0
repair_applies,"(1, 1, 120)",0.0
repair_applies,"(1, 1, 121)",0.0
repair_applies,"(1, 1, 122)",0.0
repair_applies,"(1, 1, 123)",0.0
repair_applies,"(1, 1, 124)",0.0
repair_applies,"(1, 1, 125)",0.0
repair_applies,"(1, 1, 126)",0.0
repair_applies,"(1, 1, 127)",0.0
repair_applies,"(1, 1, 128)",0.0
repair_applies,"(1, 1, 129)",0.0
repair_applies,"(1, 1, 130)",0.0
repair_applies,"(1, 1, 131)",0.0
repair_applies,"(1, 1, 132)",0.0
repair_applies,"(1, 2, 1)",0.0
repair_applies,"(1, 2, 2)",0.0
repair_applies,"(1, 2, 3)",0.0
repair_applies,"(1, 2, 4)",0.0
repair_applies,"(1, 2, 5)",0.0
repair_applies,"(1, 2, 6)",0.0
repair_applies,"(1, 2, 7)",0.0
repair_applies,"(1, 2, 8)",0.0
repair_applies,"(1, 2, 9)",0.0
repair_applies,"(1, 2, 10)",0.0
repair_applies,"(1, 2, 11)",0.0
repair_applies,"(1, 2, 12)",0.0
repair_applies,"(1, 2, 13)",0.0
repair_applies,"(1, 2, 14)",0.0
repair_applies,"(1, 2, 15)",0.0
repair_applies,"(1, 2, 16)",0.0
repair_applies,"(1, 2, 17)",0.0
repair_applies,"(1, 2, 18)",0.0
repair_applies,"(1, 2, 19)",0.0
repair_applies,"(1, 2, 20)",0.0
repair_applies,"(1, 2, 21)",0.0
repair_applies,"(1, 2, 22)",0.0
repair_applies,"(1, 2, 23)",0.0
repair_applies,"(1, 2, 24)",0.0
repair_applies,"(1, 2, 25)",0.0
repair_applies,"(1, 2, 26)",0.0
repair_applies,"(1, 2, 27)",0.0
repair_applies,"(1, 2, 28)",0.0
repair_applies,"(1, 2, 29)",0.0
repair_applies,"(1, 2, 30)",0.0
repair_applies,"(1, 2, 31)",0.0
repair_applies,"(1, 2, 32)",0.0
repair_applies,"(1, 2, 33)",0.0
repair_applies,"(1, 2, 34)",0.0
repair_applies,"(1, 2, 35)",0.0
repair_applies,"(1, 2, 36)",0.0
repair_applies,"(1, 2, 37)",0.0
repair_applies,"(1, 2, 38)",0.0
repair_applies,"(1, 2, 39)",0.0
repair_applies,"(1, 2, 40)",0.0
repair_applies,"(1, 2, 41)",0.0
repair_applies,"(1, 2, 42)",0.0
repair_applies,"(1, 2, 43)",0.0
repair_applies,"(1, 2, 44)",0.0
repair_applies,"(1, 2, 45)",0.0
repair_applies,"(1, 2, 46)",0.0
repair_applies,"(1, 2, 47)",0.0
repair_applies,"(1, 2, 48)",0.0
repair_applies,"(1, 2, 49)",0.0
repair_applies,"(1, 2, 50)",0.0
repair_applies,"(1, 2, 51)",0.0
repair_applies,"(1, 2, 52)",0.0
repair_applies,"(1, 2, 53)",0.0
repair_applies,"(1, 2, 54)",0.0
repair_applies,"(1, 2, 55)",0.0
repair_applies,"(1, 2, 56)",0.0
repair_applies,"(1, 2, 57)",0.0
repair_applies,"(1, 2, 58)",0.0
repair_applies,"(1, 2, 59)",0.0
repair_applies,"(1, 2, 60)",0.0
repair_applies,"(1, 2, 61)",0.0
repair_applies,"(1, 2, 62)",0.0
repair_applies,"(1, 2, 63)",0.0
repair_applies,"(1, 2, 64)",0.0
repair_applies,"(1, 2, 65)",0.0
repair_applies,"(1, 2, 66)",0.0
repair_applies,"(1, 2, 67)",0.0
repair_applies,"(1, 2, 68)",0.0
repair_applies,"(1, 2, 69)",0.0
repair_applies,"(1, 2, 70)",0.0
repair_applies,"(1, 2, 71)",0.0
repair_applies,"(1, 2, 72)",0.0
repair_applies,"(1, 2, 73)",0.0
repair_applies,"(1, 2, 74)",0.0
repair_applies,"(1, 2, 75)",0.0
repair_applies,"(1, 2, 76)",0.0
repair_applies,"(1, 2, 77)",0.0
repair_applies,"(1, 2, 78)",0.0
repair_applies,"(1, 2, 79)",0.0
repair_applies,"(1, 2, 80)",0.0
repair_applies,"(1, 2, 81)",0.0
repair_applies,"(1, 2, 82)",0.0
repair_applies,"(1, 2, 83)",0.0
repair_applies,"(1, 2, 84)",0.0
repair_applies,"(1, 2, 85)",0.0
repair_applies,"(1, 2, 86)",0.0
repair_applies,"(1, 2, 87)",0.0
repair_applies,"(1, 2, 88)",0.0
repair_applies,"(1, 2, 89)",0.0
repair_applies,"(1, 2, 90)",0.0
repair_applies,"(1, 2, 91)",0.0
repair_applies,"(1, 2, 92)",0.0
repair_applies,"(1, 2, 93)",0.0
repair_applies,"(1, 2, 94)",0.0
repair_applies,"(1, 2, 95)",0.0
repair_applies,"(1, 2, 96)",0.0
repair_applies,"(1, 2, 97)",0.0
repair_applies,"(1, 2, 98)",0.0
repair_applies,"(1, 2, 99)",0.0
repair_applies,"(1, 2, 100)",0.0
repair_applies,"(1, 2, 101)",0.0
repair_applies,"(1, 2, 102)",0.0
repair_applies,"(1, 2, 103)",0.0
repair_applies,"(1, 2, 104)",0.0
repair_applies,"(1, 2, 105)",0.0
repair_applies,"(1, 2, 106)",0.0
repair_applies,"(1, 2, 107)",0.0
repair_applies,"(1, 2, 108)",0.0
repair_applies,"(1, 2, 109)",0.0
repair_applies,"(1, 2, 110)",0.0
repair_applies,"(1, 2, 111)",0.0
repair_applies,"(1, 2, 112)",0.0
repair_applies,"(1, 2, 113)",0.0
repair_applies,"(1, 2, 114)",0.0
repair_applies,"(1, 2, 115)",0.0
repair_applies,"(1, 2, 116)",0.0
repair_applies,"(1, 2, 117)",0.0
repair_applies,"(1, 2, 118)",0.0
repair_applies,"(1, 2, 119)",0.0
repair_applies,"(1, 2, 120)",0.0
repair_applies,"(1, 2, 121)",0.0
repair_applies,"(1, 2, 122)",0.0
repair_applies,"(1, 2, 123)",0.0
repair_applies,"(1, 2, 124)",0.0
repair_applies,"(1, 2, 125)",0.0
repair_applies,"(1, 2, 126)",0.0
repair_applies,"(1, 2, 127)",0.0
repair_applies,"(1, 2, 128)",0.0
repair_applies,"(1, 2, 129)",0.0
repair_applies,"(1, 2, 130)",0.0
repair_applies,"(1, 2, 131)",0.0
repair_applies,"(1, 2, 132)",0.0
repair_applies,"(1, 3, 1)",0.0
repair_applies,"(1, 3, 2)",0.0
repair_applies,"(1, 3, 3)",0.0
repair_applies,"(1, 3, 4)",0.0
repair_applies,"(1, 3, 5)",0.0
repair_applies,"(1, 3, 6)",0.0
repair_applies,"(1, 3, 7)",0.0
repair_applies,"(1, 3, 8)",0.0
repair_applies,"(1, 3, 9)",0.0
repair_applies,"(1, 3, 10)",0.0
repair_applies,"(1, 3, 11)",0.0
repair_applies,"(1, 3, 12)",0.0
repair_applies,"(1, 3, 13)",0.0
repair_applies,"(1, 3, 14)",0.0
repair_applies,"(1, 3, 15)",0.0
repair_applies,"(1, 3, 16)",0.0
repair_applies,"(1, 3, 17)",0.0
repair_applies,"(1, 3, 18)",0.0
repair_applies,"(1, 3, 19)",0.0
repair_applies,"(1, 3, 20)",0.0
repair_applies,"(1, 3, 21)",0.0
repair_applies,"(1, 3, 22)",0.0
repair_applies,"(1, 3, 23)",0.0
repair_applies,"(1, 3, 24)",0.0
repair_applies,"(1, 3, 25)",0.0
repair_applies,"(1, 3, 26)",0.0
repair_applies,"(1, 3, 27)",0.0
repair_applies,"(1, 3, 28)",0.0
repair_applies,"(1, 3, 29)",0.0
repair_applies,"(1, 3, 30)",0.0
repair_applies,"(1, 3, 31)",0.0
repair_applies,"(1, 3, 32)",0.0
repair_applies,"(1, 3, 33)",0.0
repair_applies,"(1, 3, 34)",0.0
repair_applies,"(1, 3, 35)",0.0
repair_applies,"(1, 3, 36)",0.0
repair_applies,"(1, 3, 37)",0.0
repair_applies,"(1, 3, 38)",0.0
repair_applies,"(1, 3, 39)",0.0
repair_applies,"(1, 3, 40)",0.0
repair_applies,"(1, 3, 41)",0.0
repair_applies,"(1, 3, 42)",0.0
repair_applies,"(1, 3, 43)",0.0
repair_applies,"(1, 3, 44)",0.0
repair_applies,"(1, 3, 45)",0.0
repair_applies,"(1, 3, 46)",0.0
repair_applies,"(1, 3, 47)",0.0
repair_applies,"(1, 3, 48)",0.0
repair_applies,"(1, 3, 49)",0.0
repair_applies,"(1, 3, 50)",0.0
repair_applies,"(1, 3, 51)",0.0
repair_applies,"(1, 3, 52)",0.0
repair_applies,"(1, 3, 53)",0.0
repair_applies,"(1, 3, 54)",0.0
repair_applies,"(1, 3, 55)",0.0
repair_applies,"(1, 3, 56)",0.0
repair_applies,"(1, 3, 57)",0.0
repair_applies,"(1, 3, 58)",0.0
repair_applies,"(1, 3, 59)",0.0
repair_applies,"(1, 3, 60)",0.0
repair_applies,"(1, 3, 61)",0.0
repair_applies,"(1, 3, 62)",0.0
repair_applies,"(1, 3, 63)",0.0
repair_applies,"(1, 3, 64)",0.0
repair_applies,"(1, 3, 65)",0.0
repair_applies,"(1, 3, 66)",0.0
repair_applies,"(1, 3, 67)",0.0
repair_applies,"(1, 3, 68)",0.0
repair_applies,"(1, 3, 69)",0.0
repair_applies,"(1, 3, 70)",0.0
repair_applies,"(1, 3, 71)",0.0
repair_applies,"(1, 3, 72)",0.0
repair_applies,"(1, 3, 73)",0.0
repair_applies,"(1, 3, 74)",0.0
repair_applies,"(1, 3, 75)",0.0
repair_applies,"(1, 3, 76)",0.0
repair_applies,"(1, 3, 77)",0.0
repair_applies,"(1, 3, 78)",0.0
repair_applies,"(1, 3, 79)",0.0
repair_applies,"(1, 3, 80)",0.0
repair_applies,"(1, 3, 81)",0.0
repair_applies,"(1, 3, 82)",0.0
repair_applies,"(1, 3, 83)",0.0
repair_applies,"(1, 3, 84)",0.0
repair_applies,"(1, 3, 85)",0.0
repair_applies,"(1, 3, 86)",0.0
repair_applies,"(1, 3, 87)",0.0
repair_applies,"(1, 3, 88)",0.0
repair_applies,"(1, 3, 89)",0.0
repair_applies,"(1, 3, 90)",0.0
repair_applies,"(1, 3, 91)",0.0
repair_applies,"(1, 3, 92)",0.0
repair_applies,"(1, 3, 93)",0.0
repair_applies,"(1, 3, 94)",0.0
repair_applies,"(1, 3, 95)",0.0
repair_applies,"(1, 3, 96)",0.0
repair_applies,"(1, 3, 97)",0.0
repair_applies,"(1, 3, 98)",0.0
repair_applies,"(1, 3, 99)",0.0
repair_applies,"(1, 3, 100)",0.0
repair_applies,"(1, 3, 101)",0.0
repair_applies,"(1, 3, 102)",0.0
repair_applies,"(1, 3, 103)",0.0
repair_applies,"(1, 3, 104)",0.0
repair_applies,"(1, 3, 105)",0.0
repair_applies,"(1, 3, 106)",0.0
repair_applies,"(1, 3, 107)",0.0
repair_applies,"(1, 3, 108)",0.0
repair_applies,"(1, 3, 109)",0.0
repair_applies,"(1, 3, 110)",0.0
repair_applies,"(1, 3, 111)",0.0
repair_applies,"(1, 3, 112)",0.0
repair_applies,"(1, 3, 113)",0.0
repair_applies,"(1, 3, 114)",0.0
repair_applies,"(1, 3, 115)",0.0
repair_applies,"(1, 3, 116)",0.0
repair_applies,"(1, 3, 117)",0.0
repair_applies,"(1, 3, 118)",0.0
repair_applies,"(1, 3, 119)",0.0
repair_applies,"(1, 3, 120)",0.0
repair_applies,"(1, 3, 121)",0.0
repair_applies,"(1, 3, 122)",0.0
repair_applies,"(1, 3, 123)",0.0
repair_applies,"(1, 3, 124)",0.0
repair_applies,"(1, 3, 125)",0.0
repair_applies,"(1, 3, 126)",0.0
repair_applies,"(1, 3, 127)",0.0
repair_applies,"(1, 3, 128)",0.0
repair_applies,"(1, 3, 129)",0.0
repair_applies,"(1, 3, 130)",0.0
repair_applies,"(1, 3, 131)",0.0
repair_applies,"(1, 3, 132)",0.0
repair_applies,"(1, 4, 1)",0.0
repair_applies,"(1, 4, 2)",0.0
repair_applies,"(1, 4, 3)",0.0
repair_applies,"(1, 4, 4)",0.0
repair_applies,"(1, 4, 5)",0.0
repair_applies,"(1, 4, 6)",0.0
repair_applies,"(1, 4, 7)",0.0
repair_applies,"(1, 4, 8)",0.0
repair_applies,"(1, 4, 9)",0.0
repair_applies,"(1, 4, 10)",0.0
repair_applies,"(1, 4, 11)",0.0
repair_applies,"(1, 4, 12)",0.0
repair_applies,"(1, 4, 13)",0.0
repair_applies,"(1, 4, 14)",0.0
repair_applies,"(1, 4, 15)",0.0
repair_applies,"(1, 4, 16)",0.0
repair_applies,"(1, 4, 17)",0.0
repair_applies,"(1, 4, 18)",0.0
repair_applies,"(1, 4, 19)",0.0
repair_applies,"(1, 4, 20)",0.0
repair_applies,"(1, 4, 21)",0.0
repair_applies,"(1, 4, 22)",0.0
repair_applies,"(1, 4, 23)",0.0
repair_applies,"(1, 4, 24)",0.0
repair_applies,"(1, 4, 25)",0.0
repair_applies,"(1, 4, 26)",0.0
repair_applies,"(1, 4, 27)",0.0
repair_applies,"(1, 4, 28)",0.0
repair_applies,"(1, 4, 29)",0.0
repair_applies,"(1, 4, 30)",0.0
repair_applies,"(1, 4, 31)",0.0
repair_applies,"(1, 4, 32)",0.0
repair_applies,"(1, 4, 33)",0.0
repair_applies,"(1, 4, 34)",0.0
repair_applies,"(1, 4, 35)",0.0
repair_applies,"(1, 4, 36)",0.0
repair_applies,"(1, 4, 37)",0.0
repair_applies,"(1, 4, 38)",0.0
repair_applies,"(1, 4, 39)",0.0
repair_applies,"(1, 4, 40)",0.0
repair_applies,"(1, 4, 41)",0.0
repair_applies,"(1, 4, 42)",0.0
repair_applies,"(1, 4, 43)",0.0
repair_applies,"(1, 4, 44)",0.0
repair_applies,"(1, 4, 45)",0.0
repair_applies,"(1, 4, 46)",0.0
repair_applies,"(1, 4, 47)",0.0
repair_applies,"(1, 4, 48)",0.0
repair_applies,"(1, 4, 49)",0.0
repair_applies,"(1, 4, 50)",0.0
repair_applies,"(1, 4, 51)",0.0
repair_applies,"(1, 4, 52)",0.0
repair_applies,"(1, 4, 53)",0.0
repair_applies,"(1, 4, 54)",0.0
repair_applies,"(1, 4, 55)",0.0
repair_applies,"(1, 4, 56)",0.0
repair_applies,"(1, 4, 57)",0.0
repair_applies,"(1, 4, 58)",0.0
repair_applies,"(1, 4, 59)",0.0
repair_applies,"(1, 4, 60)",0.0
repair_applies,"(1, 4, 61)",0.0
repair_applies,"(1, 4, 62)",0.0
repair_applies,"(1, 4, 63)",0.0
repair_applies,"(1, 4, 64)",0.0
repair_applies,"(1, 4, 65)",0.0
repair_applies,"(1, 4, 66)",0.0
repair_applies,"(1, 4, 67)",0.0
repair_applies,"(1, 4, 68)",0.0
repair_applies,"(1, 4, 69)",0.0
repair_applies,"(1, 4, 70)",0.0
repair_applies,"(1, 4, 71)",0.0
repair_applies,"(1, 4, 72)",0.0
repair_applies,"(1, 4, 73)",0.0
repair_applies,"(1, 4, 74)",0.0
repair_applies,"(1, 4, 75)",0.0
repair_applies,"(1, 4, 76)",0.0
repair_applies,"(1, 4, 77)",0.0
repair_applies,"(1, 4, 78)",0.0
repair_applies,"(1, 4, 79)",0.0
repair_applies,"(1, 4, 80)",0.0
repair_applies,"(1, 4, 81)",0.0
